"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"749",7,11,7280013,1,28,0,0,0,"UGARTE LOPEZ CLAUDIA MARIA                                                                          ","MUJERES",36.4429822591511,"DE 30 A MENOS DE 45 AÑOS","MIRANDA ZEBALLOS ERIC WILLIAN                                                                       ","HOMBRES",45.5058687027472,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"750",7,11,7280014,2,28,0,0,0,"MIÑO RON JUAN PABLO                                                                                ","HOMBRES",29.5972602739726,"MENOS DE 30 AÑOS","GONZALEZ SILVA MARIA INES                                                                           ","MUJERES",37.9894752601243,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"751",7,8,7280015,1,28,0,0,0,"FLORES VASQUEZ FERNANDO PATRICIO                                                                    ","HOMBRES",51.6301369863014,"DE 45 A MENOS DE 65 AÑOS","ARROYO VEGA SONIA PATRICIA                                                                          ","MUJERES",50.7260273972603,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"752",7,8,7280016,2,28,0,0,0,"SALAS SALAS MARIA CECILIA                                                                           ","MUJERES",52.25172542855,"DE 45 A MENOS DE 65 AÑOS","MEDRANO SANCHEZ MARIO XAVIER                                                                        ","HOMBRES",41.8064151508346,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"753",8,7,8000001,1,0,0,0,0,"CUVI SANCHEZ JUAN CRISTOBAL                                                                         ","HOMBRES",54.2383561643836,"DE 45 A MENOS DE 65 AÑOS","MALDONADO DONOSO DULCE MARIA PIEDAD                                                                 ","MUJERES",56.5205479452055,"DE 45 A MENOS DE 65 AÑOS","ARCOS PINEDA MILTON FERNANDO                                                                        ","HOMBRES",39.5232876712329,"DE 30 A MENOS DE 45 AÑOS"
"754",8,7,8000002,2,0,0,0,0,"GUALINGA MONTALVO MELVA PATRICIA                                                                    ","MUJERES",43.4082191780822,"DE 30 A MENOS DE 45 AÑOS","KELAL JURADO JORGE LUIS                                                                             ","HOMBRES",46.0245901639344,"DE 45 A MENOS DE 65 AÑOS","TENE CAYAMBE OLGA MARIA                                                                             ","MUJERES",31.1452054794521,"DE 30 A MENOS DE 45 AÑOS"
"755",8,7,8000003,3,0,0,0,0,"MINUCHE CASTRO FRANCISCO JAVIER                                                                     ","HOMBRES",56.388337450408,"DE 45 A MENOS DE 65 AÑOS","BLACIO ARMIJOS JULIA ALEJANDRINA                                                                    ","MUJERES",55.7369863013699,"DE 45 A MENOS DE 65 AÑOS","VILLA ROMERO PEDRO FRANCISCO                                                                        ","HOMBRES",66.6547945205479,"DE 65 AÑOS Y MÁS"
"756",8,7,8000004,4,0,0,0,0,"GONZAGA SARANGO MAYRA PATRICIA                                                                      ","MUJERES",30.0986301369863,"DE 30 A MENOS DE 45 AÑOS","VARGAS MEZA STALIN ALFONSO                                                                          ","HOMBRES",51.9260273972603,"DE 45 A MENOS DE 65 AÑOS","FREIRE FLORES ERICA VANESSA                                                                         ","MUJERES",29.1807320907254,"MENOS DE 30 AÑOS"
"757",8,7,8000005,5,0,0,0,0,"LASLUISA CABASCANGO EDWIN WASHINGTON                                                                ","HOMBRES",27.5397260273973,"MENOS DE 30 AÑOS","CHALA ESPINOZA MARIA FERNANDA                                                                       ","MUJERES",30.7643835616438,"DE 30 A MENOS DE 45 AÑOS","LOPEZ SANCHEZ ALONSO ABELARDO                                                                       ","HOMBRES",45.2982184295232,"DE 45 A MENOS DE 65 AÑOS"
"758",8,9,8000006,1,0,0,0,0,"SANCHEZ CASTELLO WILSON HOMERO                                                                      ","HOMBRES",73.5369863013699,"DE 65 AÑOS Y MÁS","ZUÑIGA MACIAS MARIANA ISABEL                                                                       ","MUJERES",43.2630136986301,"DE 30 A MENOS DE 45 AÑOS","GALLO ALVARADO PEDRO CARLOS                                                                         ","HOMBRES",47.0164383561644,"DE 45 A MENOS DE 65 AÑOS"
"759",8,9,8000007,2,0,0,0,0,"MORALES APRAEZ MARIA LUISA                                                                          ","MUJERES",20.1260273972603,"MENOS DE 30 AÑOS","ARREAGA LOPEZ ALEJANDRO KELVI                                                                       ","HOMBRES",41.5386555879931,"DE 30 A MENOS DE 45 AÑOS","CRUZ MALDONADO PAOLA ESTEFANIA                                                                      ","MUJERES",24.3643835616438,"MENOS DE 30 AÑOS"
"760",8,9,8000008,3,0,0,0,0,"YCAZA CRUZ MARTIN ANTONIO                                                                           ","HOMBRES",26.2383561643836,"MENOS DE 30 AÑOS","CASTILLO HERNANDEZ ROCIO                                                                            ","MUJERES",41.5277266262445,"DE 30 A MENOS DE 45 AÑOS","ARTEAGA PINCAY FORTUNATO TERENCIO                                                                   ","HOMBRES",41.3610599595778,"DE 30 A MENOS DE 45 AÑOS"
"761",8,9,8000009,4,0,0,0,0,"LEON GUILLEN LIDIA PATRICIA                                                                         ","MUJERES",21.4849315068493,"MENOS DE 30 AÑOS","VERA ALARCON JOHNNY NICOLAS                                                                         ","HOMBRES",51.7945205479452,"DE 45 A MENOS DE 65 AÑOS","MACIAS QUIROZ RUTH VERONICA                                                                         ","MUJERES",33.24357362078,"DE 30 A MENOS DE 45 AÑOS"
"762",8,9,8000010,5,0,0,0,0,"MORAN MURRIETA OTTON SIMON                                                                          ","HOMBRES",42.0794520547945,"DE 30 A MENOS DE 45 AÑOS","ZAMBRANO CEDEÑO KARLA ELIZABETH                                                                    ","MUJERES",22.4657534246575,"MENOS DE 30 AÑOS","ALVARADO ARIAS OSCAR EDUARDO                                                                        ","HOMBRES",26.3150684931507,"MENOS DE 30 AÑOS"
"763",8,12,8000011,1,0,0,0,0,"DONOSO VARGAS DIEGO JOSE                                                                            ","HOMBRES",31.3835616438356,"DE 30 A MENOS DE 45 AÑOS","PEÑA HARRIS MARIA CARIDAD                                                                          ","MUJERES",34.8301369863014,"DE 30 A MENOS DE 45 AÑOS","ANALUISA PAZMAY JUAN CARLOS                                                                         ","HOMBRES",36.0986301369863,"DE 30 A MENOS DE 45 AÑOS"
"764",8,12,8000012,2,0,0,0,0,"POTES GUERRA GLADYS VERONICA                                                                        ","MUJERES",44.199812860244,"DE 30 A MENOS DE 45 AÑOS","VALDIVIEZO RIVAS FREDDY ANDRES                                                                      ","HOMBRES",26.0300546448087,"MENOS DE 30 AÑOS","MERA RIVADENEIRA MARIA ALEXANDRA                                                                    ","MUJERES",33.5523167901789,"DE 30 A MENOS DE 45 AÑOS"
"765",8,12,8000013,3,0,0,0,0,"IDROVO LANDY ISRAEL SEBASTIAN                                                                       ","HOMBRES",30.0027397260274,"DE 30 A MENOS DE 45 AÑOS","MONTENEGRO PAZMIÑO ANA CECILIA                                                                     ","MUJERES",49.967617336627,"DE 45 A MENOS DE 65 AÑOS","NARANJO LOZADA JUAN MIGUEL                                                                          ","HOMBRES",24.8438356164384,"MENOS DE 30 AÑOS"
"766",8,12,8000014,4,0,0,0,0,"ECHEVERRIA ANDRADE PATRICIA DE LAS MERCEDES                                                         ","MUJERES",31.4904109589041,"DE 30 A MENOS DE 45 AÑOS","PILCA LANCHIMBA JUAN ELIAS                                                                          ","HOMBRES",33.2107867355341,"DE 30 A MENOS DE 45 AÑOS","GUERRA BASANTES SILVIA JEANETH                                                                      ","MUJERES",40.1095890410959,"DE 30 A MENOS DE 45 AÑOS"
